,fecha,reservas_internacionales
3301,2009-03-18,47002
3302,2009-03-19,47055
3303,2009-03-20,47025
3304,2009-03-23,46943
3305,2009-03-25,46952
3306,2009-03-26,46926
3307,2009-03-27,46822
3308,2009-03-30,46514
3309,2009-03-31,46509
3310,2009-04-01,46390
3311,2009-04-03,46224
3312,2009-04-06,46106
3313,2009-04-07,46062
3314,2009-04-08,46071
3315,2009-04-13,46270
3316,2009-04-14,46334
3317,2009-04-15,46217
3318,2009-04-16,46352
3319,2009-04-17,46247
3320,2009-04-20,46274
3321,2009-04-21,46269
3322,2009-04-22,46346
3323,2009-04-23,46410
3324,2009-04-24,46405
3325,2009-04-27,46425
3326,2009-04-28,46459
3327,2009-04-29,46392
3328,2009-04-30,46368
3329,2009-05-04,46472
3330,2009-05-05,46445
3331,2009-05-06,46446
3332,2009-05-07,46492
3333,2009-05-08,46503
3334,2009-05-11,46462
3335,2009-05-12,46483
3336,2009-05-13,46555
3337,2009-05-14,46612
3338,2009-05-15,46516
3339,2009-05-18,46533
3340,2009-05-19,46661
3341,2009-05-20,46720
3342,2009-05-21,46742
3343,2009-05-22,46730
3344,2009-05-26,46725
3345,2009-05-27,46656
3346,2009-05-28,46524
3347,2009-05-29,46545
3348,2009-06-01,46502
3349,2009-06-02,46484
3350,2009-06-03,46485
3351,2009-06-04,46487
3352,2009-06-05,46351
3353,2009-06-08,46339
3354,2009-06-09,46406
3355,2009-06-10,46411
3356,2009-06-11,46600
3357,2009-06-12,46485
3358,2009-06-16,46469
3359,2009-06-17,46398
3360,2009-06-18,46492
3361,2009-06-19,46489
3362,2009-06-22,46435
3363,2009-06-23,46436
3364,2009-06-24,46365
3365,2009-06-25,46292
3366,2009-06-26,46167
3367,2009-06-29,45966
3368,2009-06-30,46026
3369,2009-07-01,46035
3370,2009-07-02,45833
3371,2009-07-03,45934
3372,2009-07-06,45966
3373,2009-07-07,45942
3374,2009-07-08,45772
3375,2009-07-13,45978
3376,2009-07-14,45979
3377,2009-07-15,45983
3378,2009-07-16,46019
3379,2009-07-17,46068
3380,2009-07-20,46137
3381,2009-07-21,46123
3382,2009-07-22,46092
3383,2009-07-23,46144
3384,2009-07-24,46109
3385,2009-07-27,46126
3386,2009-07-28,46071
3387,2009-07-29,46066
3388,2009-07-30,46023
3389,2009-07-31,46047
3390,2009-08-03,44685
3391,2009-08-04,44547
3392,2009-08-05,44592
3393,2009-08-06,44492
3394,2009-08-07,44496
3395,2009-08-10,44562
3396,2009-08-11,44597
3397,2009-08-12,44653
3398,2009-08-13,44809
3399,2009-08-14,44795
3400,2009-08-18,44738
3401,2009-08-19,44794
3402,2009-08-20,44794
3403,2009-08-21,44905
3404,2009-08-24,44931
3405,2009-08-25,44909
3406,2009-08-26,44884
3407,2009-08-27,44907
3408,2009-08-28,44994
3409,2009-08-31,45021
3410,2009-09-01,45047
3411,2009-09-02,45061
3412,2009-09-03,45075
3413,2009-09-04,45130
3414,2009-09-07,45130
3415,2009-09-08,45091
3416,2009-09-09,45193
3417,2009-09-10,45187
3418,2009-09-11,45134
3419,2009-09-14,45112
3420,2009-09-15,45132
3421,2009-09-16,45189
3422,2009-09-17,45151
3423,2009-09-18,45175
3424,2009-09-21,45207
3425,2009-09-22,45312
3426,2009-09-23,45290
3427,2009-09-24,45384
3428,2009-09-25,45322
3429,2009-09-28,45282
3430,2009-09-29,45309
3431,2009-09-30,45348
3432,2009-10-01,45351
3433,2009-10-02,45396
3434,2009-10-05,45307
3435,2009-10-06,45421
3436,2009-10-07,45463
3437,2009-10-08,45532
3438,2009-10-09,45455
3439,2009-10-13,45575
3440,2009-10-14,45591
3441,2009-10-15,45583
3442,2009-10-16,45618
3443,2009-10-19,45688
3444,2009-10-20,45858
3445,2009-10-21,45947
3446,2009-10-22,46050
3447,2009-10-23,46048
3448,2009-10-26,46104
3449,2009-10-27,46181
3450,2009-10-28,46208
3451,2009-10-29,46305
3452,2009-10-30,46277
3453,2009-11-02,46346
3454,2009-11-03,46406
3455,2009-11-04,46480
3456,2009-11-05,46596
3457,2009-11-09,46781
3458,2009-11-10,46860
3459,2009-11-11,46878
3460,2009-11-12,46610
3461,2009-11-13,46692
3462,2009-11-16,46661
3463,2009-11-17,46761
3464,2009-11-18,46739
3465,2009-11-19,46782
3466,2009-11-20,47011
3467,2009-11-23,47176
3468,2009-11-24,47141
3469,2009-11-25,47177
3470,2009-11-26,47232
3471,2009-11-27,47081
3472,2009-11-30,47072
3473,2009-12-01,47132
3474,2009-12-02,47341
3475,2009-12-03,47307
3476,2009-12-04,47218
3477,2009-12-07,47292
3478,2009-12-09,47354
3479,2009-12-10,47446
3480,2009-12-11,47555
3481,2009-12-14,47582
3482,2009-12-15,47717
3483,2009-12-16,47982
3484,2009-12-17,47888
3485,2009-12-18,47946
3486,2009-12-21,47922
3487,2009-12-22,48102
3488,2009-12-23,48156
3489,2009-12-24,48123
3490,2009-12-28,48184
3491,2009-12-29,48088
3492,2009-12-30,47815
3493,2009-12-31,47967
3494,2010-01-04,48068
3495,2010-01-05,47974
3496,2010-01-06,48092
3497,2010-01-07,48100
3498,2010-01-08,48085
3499,2010-01-11,48192
3500,2010-01-12,48146
3501,2010-01-13,48140
3502,2010-01-14,48303
3503,2010-01-15,48015
3504,2010-01-18,48108
3505,2010-01-19,48141
3506,2010-01-20,48067
3507,2010-01-21,48114
3508,2010-01-22,48277
3509,2010-01-25,48317
3510,2010-01-26,48201
3511,2010-01-27,48161
3512,2010-01-28,48064
3513,2010-01-29,48129
3514,2010-02-01,48059
3515,2010-02-02,48031
3516,2010-02-03,48154
3517,2010-02-04,47987
3518,2010-02-05,48051
3519,2010-02-08,47892
3520,2010-02-09,48034
3521,2010-02-10,48062
3522,2010-02-11,48034
3523,2010-02-12,48037
3524,2010-02-15,48048
3525,2010-02-16,48016
3526,2010-02-17,48019
3527,2010-02-18,47939
3528,2010-02-19,47951
3529,2010-02-22,47905
3530,2010-02-23,47801
3531,2010-02-24,47773
3532,2010-02-25,47698
3533,2010-02-26,47758
3534,2010-03-01,47716
3535,2010-03-02,47714
3536,2010-03-03,47699
3537,2010-03-04,47727
3538,2010-03-05,47709
3539,2010-03-08,47659
3540,2010-03-09,47670
3541,2010-03-10,47632
3542,2010-03-11,47727
3543,2010-03-12,47834
3544,2010-03-15,47753
3545,2010-03-16,47835
3546,2010-03-17,47837
3547,2010-03-18,47823
3548,2010-03-19,47661
3549,2010-03-22,47612
3550,2010-03-23,47602
3551,2010-03-25,47589
3552,2010-03-26,47622
3553,2010-03-29,47589
3554,2010-03-30,47415
3555,2010-03-31,47460
3556,2010-04-05,47472
3557,2010-04-06,47975
3558,2010-04-07,47366
3559,2010-04-08,47300
3560,2010-04-09,47265
3561,2010-04-12,47359
3562,2010-04-13,47474
3563,2010-04-14,47476
3564,2010-04-15,47383
3565,2010-04-16,47314
3566,2010-04-19,47457
3567,2010-04-20,47571
3568,2010-04-21,47643
3569,2010-04-22,47685
3570,2010-04-23,47692
3571,2010-04-26,47825
3572,2010-04-27,47893
3573,2010-04-28,47924
3574,2010-04-29,48032
3575,2010-04-30,48067
3576,2010-05-03,48058
3577,2010-05-04,48033
3578,2010-05-05,47925
3579,2010-05-06,47906
3580,2010-05-07,48131
3581,2010-05-10,48170
3582,2010-05-11,48176
3583,2010-05-12,48314
3584,2010-05-13,48390
3585,2010-05-14,48420
3586,2010-05-17,48402
3587,2010-05-18,48451
3588,2010-05-19,48433
3589,2010-05-20,48601
3590,2010-05-21,48841
3591,2010-05-26,48867
3592,2010-05-27,48932
3593,2010-05-28,48981
3594,2010-05-31,49000
3595,2010-06-01,48873
3596,2010-06-02,48812
3597,2010-06-03,48785
3598,2010-06-04,48896
3599,2010-06-07,48788
3600,2010-06-08,48799
3601,2010-06-09,48922
3602,2010-06-10,48966
3603,2010-06-11,49006
3604,2010-06-14,48958
3605,2010-06-15,49069
3606,2010-06-16,49279
3607,2010-06-17,49518
3608,2010-06-18,49563
3609,2010-06-22,49661
3610,2010-06-23,49600
3611,2010-06-24,49684
3612,2010-06-25,49698
3613,2010-06-28,49614
3614,2010-06-29,49249
3615,2010-06-30,49240
3616,2010-07-01,49325
3617,2010-07-02,49462
3618,2010-07-05,49448
3619,2010-07-06,49627
3620,2010-07-07,49850
3621,2010-07-08,50131
3622,2010-07-12,50177
3623,2010-07-13,50315
3624,2010-07-14,50500
3625,2010-07-15,50643
3626,2010-07-16,50743
3627,2010-07-19,50765
3628,2010-07-20,50861
3629,2010-07-21,50902
3630,2010-07-22,50988
3631,2010-07-23,50995
3632,2010-07-26,51016
3633,2010-07-27,51079
3634,2010-07-28,51081
3635,2010-07-29,51081
3636,2010-07-30,51073
3637,2010-08-02,51084
3638,2010-08-03,49897
3639,2010-08-04,49991
3640,2010-08-05,50045
3641,2010-08-06,49990
3642,2010-08-09,50026
3643,2010-08-10,50004
3644,2010-08-11,49940
3645,2010-08-12,50071
3646,2010-08-13,50109
3647,2010-08-17,50176
3648,2010-08-18,50198
3649,2010-08-19,50183
3650,2010-08-20,50173
3651,2010-08-23,50240
3652,2010-08-24,50266
3653,2010-08-25,50315
3654,2010-08-26,50339
3655,2010-08-27,50353
3656,2010-08-30,50319
3657,2010-08-31,50348
3658,2010-09-01,50469
3659,2010-09-02,50455
3660,2010-09-03,50539
3661,2010-09-06,50546
3662,2010-09-07,50575
3663,2010-09-08,50646
3664,2010-09-09,50741
3665,2010-09-10,50795
3666,2010-09-13,50841
3667,2010-09-14,50988
3668,2010-09-15,51001
3669,2010-09-16,51101
3670,2010-09-17,51088
3671,2010-09-20,51126
3672,2010-09-21,51157
3673,2010-09-22,51215
3674,2010-09-23,51270
3675,2010-09-24,51171
3676,2010-09-27,51218
3677,2010-09-28,51240
3678,2010-09-29,51110
3679,2010-09-30,51125
3680,2010-10-01,51236
3681,2010-10-04,51512
3682,2010-10-05,51443
3683,2010-10-06,51480
3684,2010-10-07,51508
3685,2010-10-08,51528
3686,2010-10-12,51456
3687,2010-10-13,51558
3688,2010-10-14,51655
3689,2010-10-15,51541
3690,2010-10-18,51499
3691,2010-10-19,51555
3692,2010-10-20,51609
3693,2010-10-21,51768
3694,2010-10-22,51708
3695,2010-10-25,51806
3696,2010-10-26,51863
3697,2010-10-28,51920
3698,2010-10-29,51918
3699,2010-11-01,52018
3700,2010-11-02,52119
3701,2010-11-03,52211
3702,2010-11-04,52291
3703,2010-11-05,52284
3704,2010-11-08,52261
3705,2010-11-09,52293
3706,2010-11-10,52295
3707,2010-11-11,52274
3708,2010-11-12,52265
3709,2010-11-15,52251
3710,2010-11-16,52216
3711,2010-11-17,52239
3712,2010-11-18,52326
3713,2010-11-19,52373
3714,2010-11-23,52268
3715,2010-11-24,52266
3716,2010-11-25,52262
3717,2010-11-26,52157
3718,2010-11-29,51985
3719,2010-11-30,51896
3720,2010-12-01,51820
3721,2010-12-02,51816
3722,2010-12-03,51958
3723,2010-12-06,51962
3724,2010-12-07,51982
3725,2010-12-09,51944
3726,2010-12-10,51958
3727,2010-12-13,52069
3728,2010-12-14,52111
3729,2010-12-15,52057
3730,2010-12-16,52143
3731,2010-12-17,52152
3732,2010-12-20,52223
3733,2010-12-21,52267
3734,2010-12-22,52381
3735,2010-12-23,52346
3736,2010-12-27,52358
3737,2010-12-28,52481
3738,2010-12-29,52585
3739,2010-12-30,52145
3740,2011-01-03,52179
3741,2011-01-04,52185
3742,2011-01-05,52215
3743,2011-01-06,52197
3744,2011-01-07,52119
3745,2011-01-10,52141
3746,2011-01-11,52201
3747,2011-01-12,52206
3748,2011-01-13,52307
3749,2011-01-14,52331
3750,2011-01-17,52329
3751,2011-01-18,52407
3752,2011-01-19,52468
3753,2011-01-20,52503
3754,2011-01-21,52510
3755,2011-01-24,52528
3756,2011-01-25,52569
3757,2011-01-26,52654
3758,2011-01-27,52624
3759,2011-01-28,52574
3760,2011-01-31,52618
3761,2011-02-01,52647
3762,2011-02-02,52606
3763,2011-02-03,52535
3764,2011-02-04,52509
3765,2011-02-07,52448
3766,2011-02-08,52470
3767,2011-02-09,52496
3768,2011-02-10,52479
3769,2011-02-11,52387
3770,2011-02-14,52373
3771,2011-02-15,52357
3772,2011-02-16,52419
3773,2011-02-17,52444
3774,2011-02-18,52432
3775,2011-02-21,52431
3776,2011-02-22,52338
3777,2011-02-23,52332
3778,2011-02-24,52362
3779,2011-02-25,52306
3780,2011-02-28,52318
3781,2011-03-01,52313
3782,2011-03-02,52352
3783,2011-03-03,52390
3784,2011-03-04,52364
3785,2011-03-09,52365
3786,2011-03-10,52330
3787,2011-03-11,52379
3788,2011-03-14,52439
3789,2011-03-15,52340
3790,2011-03-16,52342
3791,2011-03-17,52374
3792,2011-03-18,52439
3793,2011-03-21,52410
3794,2011-03-22,52502
3795,2011-03-23,52550
3796,2011-03-28,51667
3797,2011-03-29,51420
3798,2011-03-30,51334
3799,2011-03-31,51298
3800,2011-04-01,51302
3801,2011-04-04,51210
3802,2011-04-05,51330
3803,2011-04-06,51405
3804,2011-04-07,51481
3805,2011-04-08,51541
3806,2011-04-11,51605
3807,2011-04-12,51633
3808,2011-04-13,51658
3809,2011-04-14,51710
3810,2011-04-15,51638
3811,2011-04-18,51564
3812,2011-04-19,51642
3813,2011-04-20,51739
3814,2011-04-25,51837
3815,2011-04-26,52094
3816,2011-04-27,51882
3817,2011-04-28,51908
3818,2011-04-29,52011
3819,2011-05-02,51990
3820,2011-05-03,52011
3821,2011-05-04,51993
3822,2011-05-05,51900
3823,2011-05-06,51897
3824,2011-05-09,51894
3825,2011-05-10,51975
3826,2011-05-11,51929
3827,2011-05-12,52000
3828,2011-05-13,52031
3829,2011-05-16,52002
3830,2011-05-17,51959
3831,2011-05-18,51950
3832,2011-05-19,51919
3833,2011-05-20,51909
3834,2011-05-23,51893
3835,2011-05-24,51965
3836,2011-05-26,52066
3837,2011-05-27,52150
3838,2011-05-30,52148
3839,2011-05-31,52060
3840,2011-06-01,52001
3841,2011-06-02,52028
3842,2011-06-03,52046
3843,2011-06-06,52043
3844,2011-06-07,52066
3845,2011-06-08,52039
3846,2011-06-09,52070
3847,2011-06-10,52131
3848,2011-06-13,52176
3849,2011-06-14,52206
3850,2011-06-15,52147
3851,2011-06-16,52160
3852,2011-06-17,52208
3853,2011-06-21,52236
3854,2011-06-22,52259
3855,2011-06-23,52153
3856,2011-06-24,52089
3857,2011-06-27,52036
3858,2011-06-28,52090
3859,2011-06-29,51794
3860,2011-06-30,51695
3861,2011-07-01,51749
3862,2011-07-04,51779
3863,2011-07-05,51525
3864,2011-07-06,51566
3865,2011-07-07,51601
3866,2011-07-08,51588
3867,2011-07-11,51611
3868,2011-07-12,51713
3869,2011-07-13,51879
3870,2011-07-14,52023
3871,2011-07-15,52031
3872,2011-07-18,52003
3873,2011-07-19,51969
3874,2011-07-20,51987
3875,2011-07-21,51982
3876,2011-07-22,51988
3877,2011-07-25,51934
3878,2011-07-26,52016
3879,2011-07-27,52025
3880,2011-07-28,51968
3881,2011-07-29,51923
3882,2011-08-01,51853
3883,2011-08-02,51863
3884,2011-08-03,52001
3885,2011-08-04,51722
3886,2011-08-05,50318
3887,2011-08-08,50277
3888,2011-08-09,50226
3889,2011-08-10,50333
3890,2011-08-11,50293
3891,2011-08-12,50330
3892,2011-08-15,50210
3893,2011-08-16,50150
3894,2011-08-17,50119
3895,2011-08-18,50072
3896,2011-08-19,50102
3897,2011-08-23,50109
3898,2011-08-24,50061
3899,2011-08-25,50041
3900,2011-08-26,50090
3901,2011-08-29,50043
3902,2011-08-30,50036
3903,2011-08-31,49990
3904,2011-09-01,49913
3905,2011-09-02,49956
3906,2011-09-05,49954
3907,2011-09-06,49773
3908,2011-09-07,49676
3909,2011-09-08,49691
3910,2011-09-09,49688
3911,2011-09-12,49586
3912,2011-09-13,49589
3913,2011-09-14,49556
3914,2011-09-15,49452
3915,2011-09-16,49424
3916,2011-09-19,49231
3917,2011-09-20,49270
3918,2011-09-21,49264
3919,2011-09-22,49142
3920,2011-09-23,49060
3921,2011-09-26,48983
3922,2011-09-27,48995
3923,2011-09-28,48860
3924,2011-09-29,48721
3925,2011-09-30,48590
3926,2011-10-03,48409
3927,2011-10-04,48279
3928,2011-10-05,48249
3929,2011-10-06,48310
3930,2011-10-07,48235
3931,2011-10-11,48132
3932,2011-10-12,48209
3933,2011-10-13,48205
3934,2011-10-14,48241
3935,2011-10-17,48032
3936,2011-10-18,48095
3937,2011-10-19,47985
3938,2011-10-20,47828
3939,2011-10-21,47806
3940,2011-10-24,47806
3941,2011-10-25,47768
3942,2011-10-26,47701
3943,2011-10-27,47627
3944,2011-10-28,47587
3945,2011-10-31,47523
3946,2011-11-01,47429
3947,2011-11-02,47450
3948,2011-11-03,47408
3949,2011-11-04,47274
3950,2011-11-07,47089
3951,2011-11-08,46964
3952,2011-11-09,46824
3953,2011-11-10,46661
3954,2011-11-11,46581
3955,2011-11-14,46317
3956,2011-11-15,46127
3957,2011-11-16,46077
3958,2011-11-17,46005
3959,2011-11-18,46022
3960,2011-11-21,45966
3961,2011-11-22,46059
3962,2011-11-23,46033
3963,2011-11-24,46052
3964,2011-11-25,45947
3965,2011-11-29,46000
3966,2011-11-30,46062
3967,2011-12-01,46105
3968,2011-12-02,46138
3969,2011-12-05,46087
3970,2011-12-06,46164
3971,2011-12-07,46371
3972,2011-12-12,46443
3973,2011-12-13,46574
3974,2011-12-14,44703
3975,2011-12-15,44809
3976,2011-12-16,45060
3977,2011-12-19,45221
3978,2011-12-20,45412
3979,2011-12-21,45676
3980,2011-12-22,46096
3981,2011-12-23,46274
3982,2011-12-27,46323
3983,2011-12-28,46229
3984,2011-12-29,46319
3985,2011-12-30,46376
3986,2012-01-03,46231
3987,2012-01-04,46446
3988,2012-01-05,46440
3989,2012-01-06,46426
3990,2012-01-09,46222
3991,2012-01-10,46375
3992,2012-01-11,46419
3993,2012-01-12,46517
3994,2012-01-13,46636
3995,2012-01-16,46636
3996,2012-01-17,46682
3997,2012-01-18,46646
3998,2012-01-19,46672
3999,2012-01-20,46678
4000,2012-01-23,46729
4001,2012-01-24,46699
4002,2012-01-25,46680
4003,2012-01-26,46700
4004,2012-01-27,46669
4005,2012-01-30,46609
4006,2012-01-31,46594
4007,2012-02-01,46673
4008,2012-02-02,46685
4009,2012-02-03,46700
4010,2012-02-06,46692
4011,2012-02-07,46722
4012,2012-02-08,46747
4013,2012-02-09,46749
4014,2012-02-10,46818
4015,2012-02-13,46873
4016,2012-02-14,46884
4017,2012-02-15,46829
4018,2012-02-16,46826
4019,2012-02-17,46869
4020,2012-02-22,46885
4021,2012-02-23,46906
4022,2012-02-24,46897
4023,2012-02-28,46899
4024,2012-02-29,46668
4025,2012-03-01,46700
4026,2012-03-02,46781
4027,2012-03-05,46838
4028,2012-03-06,46828
4029,2012-03-07,46894
4030,2012-03-08,47056
4031,2012-03-09,47112
4032,2012-03-12,47178
4033,2012-03-13,47223
4034,2012-03-14,47165
4035,2012-03-15,47149
4036,2012-03-16,47243
4037,2012-03-19,47249
4038,2012-03-20,47286
4039,2012-03-21,47304
4040,2012-03-22,47315
4041,2012-03-23,47371
4042,2012-03-26,47415
4043,2012-03-27,47470
4044,2012-03-28,47512
4045,2012-03-29,47531
4046,2012-03-30,47291
4047,2012-04-03,47241
4048,2012-04-04,47164
4049,2012-04-09,47177
4050,2012-04-10,47279
4051,2012-04-11,47381
4052,2012-04-12,47508
4053,2012-04-13,47598
4054,2012-04-16,47442
4055,2012-04-17,47470
4056,2012-04-18,47437
4057,2012-04-19,47443
4058,2012-04-20,47472
4059,2012-04-23,47518
4060,2012-04-24,47627
4061,2012-04-25,47644
4062,2012-04-26,47715
4063,2012-04-27,47844
4064,2012-05-02,47553
4065,2012-05-03,47492
4066,2012-05-04,47593
4067,2012-05-07,47587
4068,2012-05-08,47458
4069,2012-05-09,47425
4070,2012-05-10,47532
4071,2012-05-11,47643
4072,2012-05-14,47515
4073,2012-05-15,47589
4074,2012-05-16,47648
4075,2012-05-17,47645
4076,2012-05-18,47589
4077,2012-05-21,47484
4078,2012-05-22,47302
4079,2012-05-23,47171
4080,2012-05-24,47154
4081,2012-05-28,47157
4082,2012-05-29,47086
4083,2012-05-30,46952
4084,2012-05-31,46978
4085,2012-06-01,47111
4086,2012-06-04,47037
4087,2012-06-05,46886
4088,2012-06-06,46838
4089,2012-06-07,46733
4090,2012-06-08,46737
4091,2012-06-11,46717
4092,2012-06-12,46687
4093,2012-06-13,46637
4094,2012-06-14,46498
4095,2012-06-15,46504
4096,2012-06-18,46511
4097,2012-06-19,46451
4098,2012-06-21,46308
4099,2012-06-22,46296
4100,2012-06-25,46394
4101,2012-06-26,46393
4102,2012-06-27,46453
4103,2012-06-28,46475
4104,2012-06-29,46348
4105,2012-07-02,46215
4106,2012-07-03,46314
4107,2012-07-04,46293
4108,2012-07-05,46435
4109,2012-07-06,46436
4110,2012-07-10,46520
4111,2012-07-11,46608
4112,2012-07-12,46665
4113,2012-07-13,46747
4114,2012-07-16,46812
4115,2012-07-17,46816
4116,2012-07-18,46811
4117,2012-07-19,46752
4118,2012-07-20,46792
4119,2012-07-23,46779
4120,2012-07-24,46732
4121,2012-07-25,46735
4122,2012-07-26,46809
4123,2012-07-27,46839
4124,2012-07-30,46723
4125,2012-07-31,46818
4126,2012-08-01,46807
4127,2012-08-02,46727
4128,2012-08-03,45009
4129,2012-08-06,45032
4130,2012-08-07,45037
4131,2012-08-08,45054
4132,2012-08-09,45080
4133,2012-08-10,45131
4134,2012-08-13,45133
4135,2012-08-14,45072
4136,2012-08-15,45059
4137,2012-08-16,45099
4138,2012-08-17,45100
4139,2012-08-21,45136
4140,2012-08-22,45118
4141,2012-08-23,45140
4142,2012-08-24,45215
4143,2012-08-27,45212
4144,2012-08-28,45202
4145,2012-08-29,45077
4146,2012-08-30,45054
4147,2012-08-31,45152
4148,2012-09-03,45168
4149,2012-09-04,45152
4150,2012-09-05,45162
4151,2012-09-06,45205
4152,2012-09-07,45264
4153,2012-09-10,45263
4154,2012-09-11,45271
4155,2012-09-12,45274
4156,2012-09-13,45306
4157,2012-09-14,45362
4158,2012-09-17,45253
4159,2012-09-18,45261
4160,2012-09-19,45250
4161,2012-09-20,45239
4162,2012-09-21,45311
4163,2012-09-25,45244
4164,2012-09-26,45161
4165,2012-09-27,45176
4166,2012-09-28,45010
4167,2012-10-01,45089
4168,2012-10-02,45107
4169,2012-10-03,44975
4170,2012-10-04,45020
4171,2012-10-05,45130
4172,2012-10-09,45125
4173,2012-10-10,45142
4174,2012-10-11,45162
4175,2012-10-12,45109
4176,2012-10-15,44979
4177,2012-10-16,44974
4178,2012-10-17,44924
4179,2012-10-18,44922
4180,2012-10-19,44935
4181,2012-10-22,44893
4182,2012-10-23,44854
4183,2012-10-24,44792
4184,2012-10-25,45313
4185,2012-10-26,45253
4186,2012-10-29,45269
4187,2012-10-30,45128
4188,2012-10-31,45274
4189,2012-11-01,45270
4190,2012-11-02,45219
4191,2012-11-05,45273
4192,2012-11-07,45388
4193,2012-11-08,45402
4194,2012-11-09,45444
4195,2012-11-12,45429
4196,2012-11-13,45417
4197,2012-11-14,45438
4198,2012-11-15,45356
4199,2012-11-16,45364
4200,2012-11-19,45344
4201,2012-11-20,45292
4202,2012-11-21,45295
4203,2012-11-22,45286
4204,2012-11-23,45285
4205,2012-11-27,45267
4206,2012-11-28,45169
4207,2012-11-29,45122
4208,2012-11-30,45238
4209,2012-12-03,45293
4210,2012-12-04,45315
4211,2012-12-05,45289
4212,2012-12-06,45291
4213,2012-12-07,45397
4214,2012-12-10,45491
4215,2012-12-11,45617
4216,2012-12-12,45678
4217,2012-12-13,45684
4218,2012-12-14,43070
4219,2012-12-17,43043
4220,2012-12-18,43110
4221,2012-12-19,43131
4222,2012-12-20,43162
4223,2012-12-21,43292
4224,2012-12-26,43390
4225,2012-12-27,43451
4226,2012-12-28,43194
4227,2012-12-31,43290
4228,2013-01-02,43232
4229,2013-01-03,43196
4230,2013-01-04,43047
4231,2013-01-07,43046
4232,2013-01-08,42971
4233,2013-01-09,42950
4234,2013-01-10,43004
4235,2013-01-11,42980
4236,2013-01-14,43009
4237,2013-01-15,43004
4238,2013-01-16,43032
4239,2013-01-17,43084
4240,2013-01-18,43058
4241,2013-01-21,43055
4242,2013-01-22,43015
4243,2013-01-23,42940
4244,2013-01-24,42832
4245,2013-01-25,42766
4246,2013-01-28,42707
4247,2013-01-29,42590
4248,2013-01-30,42531
4249,2013-02-01,42648
4250,2013-02-04,42657
4251,2013-02-05,42673
4252,2013-02-06,42568
4253,2013-02-07,42405
4254,2013-02-08,42301
4255,2013-02-13,42295
4256,2013-02-14,42195
4257,2013-02-15,42171
4258,2013-02-18,42175
4259,2013-02-19,42017
4260,2013-02-21,41877
4261,2013-02-22,41803
4262,2013-02-25,41844
4263,2013-02-26,41821
4264,2013-02-27,41540
4265,2013-02-28,41609
4266,2013-03-01,41576
4267,2013-03-04,41518
4268,2013-03-05,41502
4269,2013-03-06,41492
4270,2013-03-07,41456
4271,2013-03-08,41528
4272,2013-03-11,41497
4273,2013-03-12,41406
4274,2013-03-13,41377
4275,2013-03-14,41399
4276,2013-03-15,41242
4277,2013-03-18,41205
4278,2013-03-19,41085
4279,2013-03-20,40988
4280,2013-03-21,41038
4281,2013-03-22,40945
4282,2013-03-25,40867
4283,2013-03-26,40807
4284,2013-03-27,40446
4285,2013-04-03,40413
4286,2013-04-04,40384
4287,2013-04-05,40451
4288,2013-04-08,40413
4289,2013-04-09,40450
4290,2013-04-10,40425
4291,2013-04-11,40448
4292,2013-04-12,40326
4293,2013-04-15,39998
4294,2013-04-16,40064
4295,2013-04-17,39816
4296,2013-04-18,39793
4297,2013-04-19,39801
4298,2013-04-22,39790
4299,2013-04-23,39725
4300,2013-04-24,39710
4301,2013-04-25,39778
4302,2013-04-26,39750
4303,2013-04-29,39642
4304,2013-04-30,39532
4305,2013-05-02,39559
4306,2013-05-03,39440
4307,2013-05-06,39443
4308,2013-05-07,39361
4309,2013-05-08,39280
4310,2013-05-09,39220
4311,2013-05-10,39152
4312,2013-05-13,39122
4313,2013-05-14,39072
4314,2013-05-15,38952
4315,2013-05-16,38868
4316,2013-05-17,38819
4317,2013-05-20,38840
4318,2013-05-21,38802
4319,2013-05-22,38768
4320,2013-05-23,38748
4321,2013-05-24,38814
4322,2013-05-27,38821
4323,2013-05-28,38674
4324,2013-05-29,38540
4325,2013-05-30,38649
4326,2013-05-31,38551
4327,2013-06-03,38616
4328,2013-06-04,38520
4329,2013-06-05,38514
4330,2013-06-06,38520
4331,2013-06-07,38598
4332,2013-06-10,38641
4333,2013-06-11,38599
4334,2013-06-12,38610
4335,2013-06-13,38530
4336,2013-06-14,38375
4337,2013-06-17,38298
4338,2013-06-18,38286
4339,2013-06-19,38298
4340,2013-06-24,38038
4341,2013-06-25,37944
4342,2013-06-26,37782
4343,2013-06-27,37595
4344,2013-06-28,37005
4345,2013-07-01,37132
4346,2013-07-02,37156
4347,2013-07-03,37213
4348,2013-07-04,37205
4349,2013-07-05,37130
4350,2013-07-08,37229
4351,2013-07-10,37333
4352,2013-07-11,37416
4353,2013-07-12,37469
4354,2013-07-15,37461
4355,2013-07-16,37444
4356,2013-07-17,37413
4357,2013-07-18,37435
4358,2013-07-19,37464
4359,2013-07-22,37471
4360,2013-07-23,37416
4361,2013-07-24,37365
4362,2013-07-25,37303
4363,2013-07-26,37312
4364,2013-07-29,37296
4365,2013-07-30,36924
4366,2013-07-31,37049
4367,2013-08-01,37034
4368,2013-08-02,37089
4369,2013-08-05,37084
4370,2013-08-06,37026
4371,2013-08-07,37022
4372,2013-08-08,37068
4373,2013-08-09,37061
4374,2013-08-12,37060
4375,2013-08-13,36993
